City_ID,City,Country,Lat,Lng,Max Temp,Humidity (%),Cloudiness (%),Wind Speed,Current Description
697,Douglas,US,41.3,-96.167,72.95,95,100,3.44,mist
698,Jinchang,CN,38.4953,102.1739,74.89,11,0,8.03,clear sky
699,Wonthaggi,AU,-38.6044,145.5913,55.81,79,92,18.57,overcast clouds
700,Marquette,US,46.5333,-87.6335,45.77,89,13,4.38,few clouds
701,Tenenkou,ML,14.4572,-4.9169,88.92,39,42,15.32,light rain
702,Krsko,SI,45.9591,15.4917,59.52,91,0,2.3,clear sky
703,Gunjur,GM,13.2019,-16.7339,75.27,94,20,3.44,few clouds
704,Lichinga,MZ,-13.3128,35.2406,45.95,94,1,4.25,clear sky
705,Tulungagung,ID,-8.0657,111.9025,85.12,69,95,2.35,overcast clouds
706,Maragogi,BR,-9.0122,-35.2225,73.58,92,7,5.44,clear sky
707,Palmer,US,42.1584,-72.3287,62.85,79,0,0.0,clear sky
708,Mae Tha,TH,18.4646,99.1403,87.98,53,100,4.32,overcast clouds
